engine,model,sample_id,audio_path,transcript,elapsed_seconds,real_time_factor,info,rtf,reference,wer,cer
faster_whisper,guillaumekln/faster-whisper-small,nl-0003,.cache/datasets/nl/audio/nl-0003.mp3,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,1.9938979148864746,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0003,.cache/datasets/nl/audio/nl-0003.mp3,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,7.248664140701294,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,0.0,0.0
whisper_cpp,large-v1,nl-0003,.cache/datasets/nl/audio/nl-0003.mp3,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,2.0677731037139893,,"{'model': 'large-v1', 'language': 'nl'}",,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0003,.cache/datasets/nl/audio/nl-0003.mp3,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,0.1831820011138916,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Het was mooi om te zien dat ze elkaar na al die jaren nog even graag zagen.,0.0,0.0
apple_dictation,nl-NL,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt,0.3932030200958252,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Het gemeentehuis kan je vinden op de markt.,0.125,0.023255813953488372
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt.,0.4651169776916504,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Het gemeentehuis kan je vinden op de markt.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt.,1.5298631191253662,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Het gemeentehuis kan je vinden op de markt.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt.,5.703171968460083,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Het gemeentehuis kan je vinden op de markt.,0.0,0.0
whisper_cpp,large-v1,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt.,1.5690209865570068,,"{'model': 'large-v1', 'language': 'nl'}",,Het gemeentehuis kan je vinden op de markt.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0004,.cache/datasets/nl/audio/nl-0004.mp3,Het gemeentehuis kan je vinden op de markt.,0.12890219688415527,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Het gemeentehuis kan je vinden op de markt.,0.0,0.0
apple_dictation,nl-NL,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te doven gebruik je een brandblusser,0.3442847728729248,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Om het vuur te doven gebruik je een brandblusser.,0.1111111111111111,0.02040816326530612
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te doven gebruik je een brandblesser.,0.4772450923919678,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Om het vuur te doven gebruik je een brandblusser.,0.1111111111111111,0.02040816326530612
faster_whisper,guillaumekln/faster-whisper-small,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te doven gebruik je een brandblusser.,1.6962089538574219,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Om het vuur te doven gebruik je een brandblusser.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te doven gebruik je een brandblusser.,6.0406999588012695,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Om het vuur te doven gebruik je een brandblusser.,0.0,0.0
whisper_cpp,large-v1,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te doven gebruik je een brandblusser.,2.067831039428711,,"{'model': 'large-v1', 'language': 'nl'}",,Om het vuur te doven gebruik je een brandblusser.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0005,.cache/datasets/nl/audio/nl-0005.mp3,Om het vuur te droven gebruik je een brandblusser.,0.19672679901123047,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Om het vuur te doven gebruik je een brandblusser.,0.1111111111111111,0.02040816326530612
apple_dictation,nl-NL,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Minecraft is beter dan Alexa en Google,0.32869410514831543,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Mycroft is beter dan Alexa en Google.,0.2857142857142857,0.13513513513513514
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Mycroft is beter dan Alexa en Google.,0.45917797088623047,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Mycroft is beter dan Alexa en Google.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Mijn grofd is beter dan Alexa en Google.,1.455632209777832,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Mycroft is beter dan Alexa en Google.,0.2857142857142857,0.16216216216216217
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Mycroft is beter dan Alexa en Google.,5.281233072280884,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Mycroft is beter dan Alexa en Google.,0.0,0.0
whisper_cpp,large-v1,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Mycroft is beter dan Alexa en Google.,1.5786149501800537,,"{'model': 'large-v1', 'language': 'nl'}",,Mycroft is beter dan Alexa en Google.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0006,.cache/datasets/nl/audio/nl-0006.mp3,Mycroft is beter dan Alexa en Google.,0.132490873336792,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Mycroft is beter dan Alexa en Google.,0.0,0.0
apple_dictation,nl-NL,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden,0.2978181838989258,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Maar er zijn ook veel goede voorbeelden.,0.14285714285714285,0.025
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden.,0.4607059955596924,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Maar er zijn ook veel goede voorbeelden.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden.,1.457711935043335,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Maar er zijn ook veel goede voorbeelden.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden.,5.494699001312256,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Maar er zijn ook veel goede voorbeelden.,0.0,0.0
whisper_cpp,large-v1,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden.,1.5639078617095947,,"{'model': 'large-v1', 'language': 'nl'}",,Maar er zijn ook veel goede voorbeelden.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0007,.cache/datasets/nl/audio/nl-0007.mp3,Maar er zijn ook veel goede voorbeelden.,0.13661813735961914,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Maar er zijn ook veel goede voorbeelden.,0.0,0.0
apple_dictation,nl-NL,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's bedanken voor de prettige samenwerking,0.30631494522094727,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.2222222222222222,0.05084745762711865
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's danken voor de prettige samenwerking.,0.46681690216064453,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's danken voor de prettige samenwerking.,1.6406230926513672,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's danken voor de prettige samenwerking.,6.1266279220581055,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.0,0.0
whisper_cpp,large-v1,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's danken voor de prettige samenwerking.,2.0710911750793457,,"{'model': 'large-v1', 'language': 'nl'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0008,.cache/datasets/nl/audio/nl-0008.mp3,Ik wil mijn collega's danken voor de prettige samenwerking.,0.17102885246276855,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Ik wil mijn collega's danken voor de prettige samenwerking.,0.0,0.0
apple_dictation,nl-NL,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen,0.4479081630706787,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.07142857142857142,0.011764705882352941
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.49653196334838867,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de afgevaardigde om de minister-president dit respect te tonen.,2.2103450298309326,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.07142857142857142,0.011764705882352941
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,8.165207147598267,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.0,0.0
whisper_cpp,large-v1,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,2.07478928565979,,"{'model': 'large-v1', 'language': 'nl'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0009,.cache/datasets/nl/audio/nl-0009.mp3,Ik doe een beroep op de Afgevaardigden om de minister-president dit respect te tonen.,0.1859130859375,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Ik doe een beroep op de afgevaardigden om de minister-president dit respect te tonen.,0.07142857142857142,0.011764705882352941
apple_dictation,nl-NL,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,Welke algemene argumenten ook aanvoer ik ben het niet met de commissaris eens,0.42067885398864746,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.21428571428571427,0.07228915662650602
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.5060181617736816,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,Welke algemene argumenten je ook aanvoert? Ik ben het niet met de commissaris eens.,2.069843053817749,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.14285714285714285,0.024096385542168676
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",7.533221960067749,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.0,0.0
whisper_cpp,large-v1,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",2.0643701553344727,,"{'model': 'large-v1', 'language': 'nl'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.0,0.0
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0010,.cache/datasets/nl/audio/nl-0010.mp3,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.1766810417175293,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,"Welke algemene argumenten je ook aanvoert, ik ben het niet met de commissaris eens.",0.0,0.0
apple_dictation,nl-NL,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,22 + 39 is 61,0.3757650852203369,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,Tweeëntwintig plus negenendertig is eenenzestig.,0.8,0.875
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,22 plus 39 is 61.,0.4576082229614258,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,Tweeëntwintig plus negenendertig is eenenzestig.,0.6,0.7708333333333334
faster_whisper,guillaumekln/faster-whisper-small,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,22 plus 39 is 61.,1.1333210468292236,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,Tweeëntwintig plus negenendertig is eenenzestig.,0.6,0.7708333333333334
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,22 plus 39 is 61,4.321655035018921,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,Tweeëntwintig plus negenendertig is eenenzestig.,0.6,0.7916666666666666
whisper_cpp,large-v1,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,22 + 39 = 61,1.603384017944336,,"{'model': 'large-v1', 'language': 'nl'}",,Tweeëntwintig plus negenendertig is eenenzestig.,1.0,0.9166666666666666
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0011,.cache/datasets/nl/audio/nl-0011.mp3,Tweeëndwintig plus negenendertig is eenenzestig.,0.15142083168029785,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,Tweeëntwintig plus negenendertig is eenenzestig.,0.2,0.020833333333333332
apple_dictation,nl-NL,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,Geweldig dat was het beste optreden dat ik ooit gezien heb,0.2843961715698242,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.18181818181818182,0.03333333333333333
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,Geweldig! Dat was het beste optreden dat ik ooit gezien heb.,0.4827919006347656,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.2727272727272727,0.05
faster_whisper,guillaumekln/faster-whisper-small,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,"Geweldig, dat was het beste optreden dat ik ooit gezien heb.",1.822530746459961,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.09090909090909091,0.016666666666666666
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,Geweldig! Dat was het beste optreden dat ik ooit gezien heb.,6.666531085968018,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.2727272727272727,0.05
whisper_cpp,large-v1,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,Geweldig! Dat was het beste optreden dat ik ooit gezien heb.,2.0746469497680664,,"{'model': 'large-v1', 'language': 'nl'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.2727272727272727,0.05
parakeet_mlx,mlx-community/parakeet-tdt-0.6b-v3,nl-0012,.cache/datasets/nl/audio/nl-0012.mp3,"Geweldig, dat was het beste optreden dat ik ooit gezien heb.",0.1680309772491455,,"{'model': 'mlx-community/parakeet-tdt-0.6b-v3', 'language': 'nl'}",,"Geweldig, dat was het beste optreden dat ik ooit gezien heb!",0.09090909090909091,0.016666666666666666
apple_dictation,nl-NL,nl-0013,.cache/datasets/nl/audio/nl-0013.mp3,We mogen geen genoegen nemen met de instrumenten die al jaren lang worden ingezet,0.3111758232116699,,"{'model': 'nl-NL', 'language': 'nl', 'locale': 'nl-NL'}",,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.23076923076923078,0.024691358024691357
mlx_whisper,mlx-community/whisper-large-v3-turbo,nl-0013,.cache/datasets/nl/audio/nl-0013.mp3,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.48461484909057617,,"{'model': 'mlx-community/whisper-large-v3-turbo', 'language': 'nl'}",,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.0,0.0
faster_whisper,guillaumekln/faster-whisper-small,nl-0013,.cache/datasets/nl/audio/nl-0013.mp3,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,2.017336845397949,,"{'model': 'guillaumekln/faster-whisper-small', 'language': 'nl'}",,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.0,0.0
faster_whisper_large,guillaumekln/faster-whisper-large-v2,nl-0013,.cache/datasets/nl/audio/nl-0013.mp3,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,7.340238809585571,,"{'model': 'guillaumekln/faster-whisper-large-v2', 'language': 'nl'}",,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.0,0.0
whisper_cpp,large-v1,nl-0013,.cache/datasets/nl/audio/nl-0013.mp3,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,2.0675370693206787,,"{'model': 'large-v1', 'language': 'nl'}",,We mogen geen genoegen nemen met de instrumenten die al jarenlang worden ingezet.,0.0,0.0
